mode,io_threads,block_size,dataset_size,ranks,compute_time,write_size,raw_write_time,metadata_time,h5fcreate_time,h5fflush_time,h5fclose_time,completion_time,raw_write_rate,observed_write_rate
CPU,2,4194304,5GB,2,4s,"5.000 GB",3.079,0.001,0.002,1.795,0.000,8.888,"1.623 GB/s ","1.022 GB/s"
CPU,2,4194304,10GB,2,4s,"10.000 GB",6.169,0.001,0.002,2.483,0.000,12.676,"1.620 GB/s ","1.152 GB/s"
CPU,2,4194304,20GB,2,4s,"20.000 GB",11.527,0.002,0.002,2.480,0.001,18.027,"1.734 GB/s ","1.426 GB/s"
CPU,4,65536,1GB,4,4s,"1.000 GB",0.448,0.001,0.003,0.506,0.000,4.966,"2.233 GB/s ","1.034 GB/s"
CPU,4,65536,5GB,4,4s,"5.000 GB",2.219,0.001,0.001,1.677,0.000,7.908,"2.252 GB/s ","1.279 GB/s"
CPU,4,65536,10GB,4,4s,"10.000 GB",4.529,0.000,0.412,2.256,0.001,11.206,"2.207 GB/s ","1.387 GB/s"
CPU,4,65536,20GB,4,4s,"20.000 GB",9.171,0.001,0.359,2.821,0.001,16.394,"2.181 GB/s ","1.613 GB/s"
CPU,4,131072,1GB,4,4s,"1.000 GB",0.450,0.001,0.020,0.498,0.001,4.977,"2.224 GB/s ","1.023 GB/s"
CPU,4,131072,5GB,4,4s,"5.000 GB",2.223,0.001,0.001,1.697,0.001,7.932,"2.248 GB/s ","1.271 GB/s"
CPU,4,131072,10GB,4,4s,"10.000 GB",4.542,0.001,0.008,2.444,0.001,11.006,"2.201 GB/s ","1.427 GB/s"
CPU,4,131072,20GB,4,4s,"20.000 GB",9.200,0.001,0.016,2.511,0.000,15.739,"2.174 GB/s ","1.703 GB/s"
CPU,4,262144,1GB,4,4s,"1.000 GB",0.452,0.001,0.002,0.493,0.000,4.956,"2.211 GB/s ","1.046 GB/s"
CPU,4,262144,5GB,4,4s,"5.000 GB",2.223,0.001,0.002,1.661,0.001,7.897,"2.249 GB/s ","1.282 GB/s"
CPU,4,262144,10GB,4,4s,"10.000 GB",4.559,0.001,0.003,2.362,0.001,10.935,"2.192 GB/s ","1.441 GB/s"
CPU,4,262144,20GB,4,4s,"20.000 GB",9.010,0.001,0.027,2.565,0.001,15.612,"2.219 GB/s ","1.722 GB/s"
CPU,4,524288,1GB,4,4s,"1.000 GB",0.448,0.001,0.001,0.469,0.000,4.928,"2.229 GB/s ","1.077 GB/s"
CPU,4,524288,5GB,4,4s,"5.000 GB",2.225,0.001,0.005,1.692,0.000,7.933,"2.246 GB/s ","1.271 GB/s"
CPU,4,524288,10GB,4,4s,"10.000 GB",4.536,0.001,0.013,2.582,0.001,11.140,"2.204 GB/s ","1.400 GB/s"
CPU,4,524288,20GB,4,4s,"20.000 GB",9.116,0.001,0.002,2.083,0.000,15.211,"2.193 GB/s ","1.783 GB/s"
CPU,4,1048576,1GB,4,4s,"1.000 GB",0.452,0.001,0.005,0.483,0.000,4.950,"2.213 GB/s ","1.053 GB/s"
CPU,4,1048576,5GB,4,4s,"5.000 GB",2.218,0.001,0.001,1.683,0.000,7.912,"2.254 GB/s ","1.277 GB/s"
CPU,4,1048576,10GB,4,4s,"10.000 GB",4.552,0.001,0.002,2.467,0.000,11.043,"2.196 GB/s ","1.419 GB/s"
CPU,4,1048576,20GB,4,4s,"20.000 GB",9.095,0.001,0.015,2.790,0.001,15.910,"2.198 GB/s ","1.679 GB/s"
CPU,4,2097152,1GB,4,4s,"1.000 GB",0.453,0.001,0.002,0.459,0.000,4.924,"2.208 GB/s ","1.081 GB/s"
CPU,4,2097152,5GB,4,4s,"5.000 GB",2.216,0.001,0.001,1.712,0.000,7.939,"2.256 GB/s ","1.269 GB/s"
CPU,4,2097152,10GB,4,4s,"10.000 GB",4.544,0.001,0.010,2.503,0.000,11.069,"2.200 GB/s ","1.414 GB/s"
CPU,4,2097152,20GB,4,4s,"20.000 GB",9.005,0.001,0.787,2.653,0.000,16.457,"2.221 GB/s ","1.605 GB/s"
CPU,4,4194304,1GB,4,4s,"1.000 GB",0.454,0.001,0.002,0.490,0.001,4.955,"2.204 GB/s ","1.046 GB/s"
CPU,4,4194304,5GB,4,4s,"5.000 GB",2.222,0.001,0.015,1.705,0.001,7.953,"2.250 GB/s ","1.265 GB/s"
CPU,4,4194304,10GB,4,4s,"10.000 GB",4.577,0.001,0.004,2.536,0.001,11.128,"2.185 GB/s ","1.402 GB/s"
CPU,4,4194304,20GB,4,4s,"20.000 GB",8.960,0.001,0.014,2.031,0.000,15.106,"2.231 GB/s ","1.801 GB/s"
CPU,8,65536,1GB,8,4s,"1.000 GB",0.592,0.001,0.005,0.539,0.001,5.146,"1.688 GB/s ","893.495 MB/s"
CPU,8,65536,5GB,8,4s,"5.000 GB",3.021,0.001,0.003,1.777,0.001,8.811,"1.654 GB/s ","1.039 GB/s"
CPU,8,65536,10GB,8,4s,"10.000 GB",5.866,0.001,0.003,2.502,0.000,12.381,"1.704 GB/s ","1.192 GB/s"
CPU,8,65536,20GB,8,4s,"20.000 GB",11.560,0.000,0.014,2.104,0.001,17.689,"1.729 GB/s ","1.461 GB/s"
CPU,8,131072,1GB,8,4s,"1.000 GB",0.633,0.001,0.002,0.506,0.000,5.151,"1.579 GB/s ","889.877 MB/s"
CPU,8,131072,5GB,8,4s,"5.000 GB",2.825,0.002,0.011,1.733,0.000,8.581,"1.770 GB/s ","1.091 GB/s"
CPU,8,131072,10GB,8,4s,"10.000 GB",5.280,0.001,0.012,2.444,0.000,11.746,"1.894 GB/s ","1.291 GB/s"
CPU,8,131072,20GB,8,4s,"20.000 GB",11.842,0.001,0.018,2.022,0.001,17.892,"1.688 GB/s ","1.439 GB/s"
CPU,8,262144,1GB,8,4s,"1.000 GB",0.634,0.001,0.002,0.514,0.000,5.159,"1.576 GB/s ","883.271 MB/s"
CPU,8,262144,5GB,8,4s,"5.000 GB",3.016,0.001,0.003,1.792,0.000,8.837,"1.657 GB/s ","1.033 GB/s"
CPU,8,262144,10GB,8,4s,"10.000 GB",6.186,0.001,0.002,2.344,0.001,12.542,"1.616 GB/s ","1.170 GB/s"
CPU,8,262144,20GB,8,4s,"20.000 GB",11.534,0.001,0.010,2.299,0.001,17.855,"1.733 GB/s ","1.443 GB/s"
CPU,8,524288,1GB,8,4s,"1.000 GB",0.638,0.001,0.002,0.554,0.001,5.204,"1.566 GB/s ","850.407 MB/s"
CPU,8,524288,5GB,8,4s,"5.000 GB",3.034,0.000,0.086,1.769,0.001,8.899,"1.647 GB/s ","1.021 GB/s"
CPU,8,524288,10GB,8,4s,"10.000 GB",6.235,0.001,0.006,1.452,0.000,11.704,"1.604 GB/s ","1.298 GB/s"
CPU,8,524288,20GB,8,4s,"20.000 GB",12.600,0.001,0.011,2.241,0.000,18.862,"1.587 GB/s ","1.345 GB/s"
CPU,8,1048576,1GB,8,4s,"1.000 GB",0.644,0.001,0.003,0.549,0.000,5.206,"1.552 GB/s ","849.193 MB/s"
CPU,8,1048576,5GB,8,4s,"5.000 GB",2.862,0.001,0.053,1.740,0.000,8.665,"1.746 GB/s ","1.071 GB/s"
CPU,8,1048576,10GB,8,4s,"10.000 GB",6.227,0.001,0.003,2.450,0.001,12.692,"1.605 GB/s ","1.150 GB/s"
CPU,8,1048576,20GB,8,4s,"20.000 GB",8.763,0.001,0.052,2.514,0.000,15.338,"2.282 GB/s ","1.764 GB/s"
CPU,8,2097152,1GB,8,4s,"1.000 GB",0.635,0.001,0.004,0.529,0.000,5.178,"1.574 GB/s ","869.362 MB/s"
CPU,8,2097152,5GB,8,4s,"5.000 GB",3.002,0.001,0.005,1.728,0.000,8.746,"1.665 GB/s ","1.053 GB/s"
CPU,8,2097152,10GB,8,4s,"10.000 GB",5.919,0.001,0.002,1.671,0.000,11.601,"1.689 GB/s ","1.315 GB/s"
CPU,8,2097152,20GB,8,4s,"20.000 GB",12.301,0.001,0.018,2.232,0.001,18.562,"1.625 GB/s ","1.373 GB/s"
CPU,8,4194304,1GB,8,4s,"1.000 GB",0.635,0.001,0.009,0.500,0.000,5.153,"1.575 GB/s ","888.379 MB/s"
CPU,8,4194304,5GB,8,4s,"5.000 GB",2.720,0.001,0.007,1.774,0.000,8.511,"1.838 GB/s ","1.108 GB/s"
CPU,8,4194304,10GB,8,4s,"10.000 GB",5.919,0.001,0.005,2.490,0.001,12.492,"1.689 GB/s ","1.177 GB/s"
CPU,8,4194304,20GB,8,4s,"20.000 GB",10.664,0.001,0.002,2.407,0.001,17.084,"1.875 GB/s ","1.528 GB/s"
CPU,16,65536,1GB,16,4s,"1.000 GB",0.869,0.002,0.005,0.555,0.000,5.440,"1.149 GB/s ","711.062 MB/s"
CPU,16,65536,5GB,16,4s,"5.000 GB",2.508,0.001,0.056,2.060,0.000,8.635,"1.993 GB/s ","1.078 GB/s"
CPU,16,65536,10GB,16,4s,"10.000 GB",5.343,0.001,0.584,2.448,0.001,12.385,"1.871 GB/s ","1.192 GB/s"
CPU,16,65536,20GB,16,4s,"20.000 GB",10.815,0.001,0.932,2.169,0.000,17.926,"1.849 GB/s ","1.436 GB/s"
CPU,16,131072,1GB,16,4s,"1.000 GB",0.572,0.001,0.028,0.495,0.000,5.106,"1.747 GB/s ","925.779 MB/s"
CPU,16,131072,5GB,16,4s,"5.000 GB",2.491,0.001,0.025,2.096,0.001,8.623,"2.007 GB/s ","1.081 GB/s"
CPU,16,131072,10GB,16,4s,"10.000 GB",5.535,0.002,0.111,2.588,0.000,12.247,"1.807 GB/s ","1.212 GB/s"
CPU,16,131072,20GB,16,4s,"20.000 GB",11.596,0.001,0.512,2.139,0.000,18.257,"1.725 GB/s ","1.402 GB/s"
CPU,16,262144,1GB,16,4s,"1.000 GB",0.519,0.002,0.003,0.554,0.000,5.108,"1.925 GB/s ","923.867 MB/s"
CPU,16,262144,5GB,16,4s,"5.000 GB",2.551,0.001,0.037,2.133,0.000,8.731,"1.959 GB/s ","1.057 GB/s"
CPU,16,262144,10GB,16,4s,"10.000 GB",5.455,0.001,0.289,2.515,0.000,12.269,"1.833 GB/s ","1.209 GB/s"
CPU,16,262144,20GB,16,4s,"20.000 GB",11.044,0.002,0.561,2.192,0.001,17.809,"1.811 GB/s ","1.448 GB/s"
CPU,16,524288,1GB,16,4s,"1.000 GB",0.639,0.002,0.010,0.537,0.000,5.197,"1.564 GB/s ","855.263 MB/s"
CPU,16,524288,5GB,16,4s,"5.000 GB",2.566,0.001,0.228,2.176,0.000,8.980,"1.948 GB/s ","1.004 GB/s"
CPU,16,524288,10GB,16,4s,"10.000 GB",5.411,0.002,0.014,2.065,0.001,11.503,"1.848 GB/s ","1.332 GB/s"
CPU,16,524288,20GB,16,4s,"20.000 GB",10.917,0.001,0.269,2.322,0.000,17.519,"1.831 GB/s ","1.479 GB/s"
CPU,16,1048576,1GB,16,4s,"1.000 GB",0.575,0.002,0.005,0.519,0.000,5.109,"1.738 GB/s ","923.004 MB/s"
CPU,16,1048576,5GB,16,4s,"5.000 GB",2.528,0.001,0.157,2.114,0.000,8.809,"1.978 GB/s ","1.039 GB/s"
CPU,16,1048576,10GB,16,4s,"10.000 GB",5.297,0.001,0.063,2.641,0.000,12.013,"1.888 GB/s ","1.247 GB/s"
CPU,16,1048576,20GB,16,4s,"20.000 GB",11.024,0.001,0.896,2.089,0.000,18.018,"1.813 GB/s ","1.426 GB/s"
CPU,16,2097152,1GB,16,4s,"1.000 GB",0.677,0.002,0.009,0.548,0.000,5.245,"1.477 GB/s ","822.354 MB/s"
CPU,16,2097152,5GB,16,4s,"5.000 GB",2.538,0.001,0.058,2.068,0.001,8.675,"1.970 GB/s ","1.069 GB/s"
CPU,16,2097152,10GB,16,4s,"10.000 GB",5.292,0.001,0.064,2.384,0.000,11.763,"1.889 GB/s ","1.288 GB/s"
CPU,16,2097152,20GB,16,4s,"20.000 GB",10.689,0.001,0.681,2.226,0.001,17.606,"1.871 GB/s ","1.470 GB/s"
CPU,16,4194304,1GB,16,4s,"1.000 GB",0.741,0.001,0.054,0.510,0.000,5.390,"1.349 GB/s ","736.724 MB/s"
CPU,16,4194304,5GB,16,4s,"5.000 GB",2.504,0.001,0.029,1.878,0.172,8.612,"1.996 GB/s ","1.084 GB/s"
CPU,16,4194304,10GB,16,4s,"10.000 GB",5.339,0.000,0.037,2.275,0.000,11.661,"1.873 GB/s ","1.305 GB/s"
CPU,16,4194304,20GB,16,4s,"20.000 GB",10.742,0.001,0.208,2.256,0.001,17.217,"1.861 GB/s ","1.513 GB/s"
